,risk,yields,weight0,weight1,weight2,weight3
57,0.0750381309409,0.109731543624,0.147054395228,0.244249224809,0.143867366933,0.464829013029
58,0.0761179408586,0.110604026846,0.147489474309,0.252063776518,0.145744254872,0.454702494302
59,0.0772033771421,0.111476510067,0.147700174649,0.260237857048,0.147568004348,0.444493963954
60,0.0782942902806,0.112348993289,0.14763130528,0.268797324533,0.149419407,0.434151963187
61,0.0793906720431,0.11322147651,0.147229975533,0.277735945451,0.151422410162,0.423611668854
62,0.0804926945408,0.114093959732,0.146459119137,0.286993220371,0.153748073517,0.412799586975
63,0.0816007240761,0.114966442953,0.145317243276,0.296432303053,0.156604900866,0.401645552805
64,0.0827152760625,0.115838926174,0.143859973424,0.305830004242,0.160207154443,0.390102867891
65,0.0838368849017,0.116711409396,0.142212657417,0.314895496087,0.16471948802,0.378172358476
66,0.0849659057856,0.117583892617,0.140560663439,0.323326099433,0.170194290712,0.365918946415
67,0.0861023257758,0.118456375839,0.139111949069,0.330887029424,0.176533164016,0.353467857491
68,0.0872456907425,0.11932885906,0.138044303407,0.337478043699,0.183501261855,0.340976391039
69,0.0883951958981,0.120201342282,0.137463254943,0.343151032483,0.190792103653,0.328593608921
70,0.0895498866719,0.121073825503,0.137389669589,0.348073906676,0.198108615002,0.316427808733
71,0.0907088601649,0.121946308725,0.137776585326,0.352466948442,0.205222121882,0.30453434435
72,0.0918713901622,0.122818791946,0.138539407367,0.356545285936,0.211993220761,0.292922085935
73,0.0930369608707,0.123691275168,0.139583827975,0.360484994558,0.218362134473,0.281569042994
74,0.0942052416109,0.124563758389,0.14082346398,0.364412814488,0.224325913462,0.270437808069
75,0.0953760386201,0.125436241611,0.142187981615,0.368410019495,0.229915038085,0.259486960805
76,0.0965492486102,0.126308724832,0.143624335286,0.372522205297,0.235176045178,0.248677414238
77,0.0977248262964,0.127181208054,0.145094739547,0.376769219719,0.240161035243,0.237975005491
78,0.0989027755937,0.128053691275,0.14657343513,0.381151305992,0.244925451892,0.227349806986
79,0.100083220871,0.128926174497,0.148043709438,0.385642061223,0.249545113177,0.216769116162
80,0.101268798947,0.129798657718,0.149523391816,0.389784632116,0.25466666322,0.206025312847
81,0.102449681905,0.13067114094,0.150919003787,0.395204016751,0.258055149339,0.195821830123
82,0.103636239785,0.131543624161,0.152318265516,0.400152473384,0.26214211694,0.18538714416
83,0.104825243299,0.132416107383,0.153687466035,0.405159594878,0.266206220419,0.174946718668
84,0.106016405393,0.133288590604,0.155027759128,0.410251931104,0.270205134323,0.164515175446
85,0.107209664696,0.134161073826,0.156340068146,0.415422692825,0.274147042898,0.154090196131
86,0.108404975698,0.135033557047,0.15762576932,0.420663226246,0.27804194582,0.143669058614
87,0.109602292614,0.135906040268,0.158886349223,0.425965685242,0.281898385924,0.133249579611
88,0.110801569349,0.13677852349,0.160123567929,0.431322926697,0.285723270625,0.122830234749
89,0.112002758283,0.137651006711,0.161339055445,0.436728835586,0.289522238957,0.112409870012
90,0.113205811192,0.138523489933,0.162534395601,0.442178087738,0.293299843291,0.10198767337
91,0.114410680583,0.139395973154,0.16371118141,0.447665876702,0.297059844189,0.0915630976993
92,0.115617318563,0.140268456376,0.164870841043,0.453188140468,0.300805239705,0.0811357787837
93,0.116825678122,0.141140939597,0.166014688202,0.458741298896,0.304538553589,0.0707054593135
94,0.118035713098,0.142013422819,0.167144002525,0.464322132747,0.30826184303,0.0602720216988
95,0.11924737796,0.14288590604,0.168259886738,0.469927914162,0.311976809759,0.0498353893405
96,0.120460628191,0.143758389262,0.169363366498,0.475556197504,0.31568489736,0.0393955386377
97,0.121675420615,0.144630872483,0.170455416344,0.481204818131,0.319387244433,0.0289525210919
98,0.122891713132,0.145503355705,0.171536921638,0.486871835638,0.323084843497,0.0185063992267
99,0.124109464749,0.146375838926,0.172608663234,0.49255558163,0.326778506661,0.00805724847424
100,0.125330442737,0.147248322148,0.177485071773,0.494145570448,0.32836935778,-6.93889390391e-18
101,0.126479218609,0.148120805369,0.174144839456,0.531022219809,0.294832940735,1.08420217249e-18
102,0.127741489106,0.148993288591,0.184887732132,0.535038244255,0.280074023613,1.51788304148e-18
103,0.129056865048,0.149865771812,0.19563066984,0.539054165507,0.265315164654,4.33680868994e-19
104,0.13042373948,0.150738255034,0.206373534217,0.54307025536,0.250556210422,-1.27935856353e-17
105,0.131840510703,0.151610738255,0.217116414341,0.547086307221,0.235797278438,-9.32413868338e-18
106,0.13330558808,0.152483221477,0.227859308918,0.551102329378,0.221038361704,-1.94072188875e-17
107,0.134817396349,0.153355704698,0.238602199988,0.555118355214,0.206279444799,1.55040910665e-17
108,0.136374381866,0.154228187919,0.24934511281,0.559134335218,0.191520551972,-2.97071395261e-17
109,0.137975014692,0.155100671141,0.260087983123,0.563150409231,0.176761607645,-2.2226144536e-17
110,0.139617794092,0.155973154362,0.270830876237,0.567166432857,0.162002690906,-1.23599047663e-17
111,0.141301249959,0.156845637584,0.281573765668,0.571182465652,0.14724376868,-4.77048955894e-18
112,0.143023945644,0.157718120805,0.292316634124,0.575198542579,0.132484823297,3.46944695195e-18
113,0.144784481142,0.158590604027,0.303059540213,0.579214538108,0.117725921679,2.23345647532e-17
114,0.146581492497,0.159463087248,0.313802427084,0.583230575896,0.102966997021,-1.06251812904e-17
115,0.148413655054,0.16033557047,0.324545355142,0.587246519972,0.0882081248856,-1.17093834628e-17
116,0.150279682632,0.161208053691,0.335288220459,0.591262604443,0.0734491750978,1.84314369323e-17
117,0.152178330588,0.162080536913,0.346031141689,0.595278570017,0.0586902882941,-1.27935856353e-17
118,0.154108391474,0.162953020134,0.356774015554,0.599294630049,0.0439313543972,1.99493199737e-17
119,0.156068701677,0.163825503356,0.367516949924,0.603310560811,0.029172489265,-1.21430643318e-17
120,0.158058134787,0.164697986577,0.378259834424,0.607326605583,0.0144135599927,-3.90312782095e-18
121,0.160075620879,0.165570469799,0.389261747807,0.610738252193,2.77555756156e-17,-1.82145964978e-17
122,0.162149460335,0.16644295302,0.411073827879,0.588926172121,-1.38777878078e-17,-2.30935062739e-17
123,0.164303934793,0.167315436242,0.432885903492,0.567114096508,1.38777878078e-17,1.88651178012e-17
124,0.166535916087,0.168187919463,0.454697988024,0.545302011976,0.0,-9.32413868338e-18
125,0.168842328784,0.169060402685,0.476510064496,0.523489935504,1.04083408559e-17,-5.74627151417e-18
126,0.171220166669,0.169932885906,0.498322148685,0.501677851315,0.0,6.07153216592e-18
127,0.173666494599,0.170805369128,0.520134228118,0.479865771882,-4.68375338514e-17,4.0115480382e-18
128,0.17617845982,0.171677852349,0.541946305752,0.458053694248,1.38777878078e-17,2.27682456222e-18
129,0.178753296606,0.17255033557,0.563758393478,0.436241606522,6.93889390391e-18,-2.26598254049e-17
130,0.181388324845,0.173422818792,0.585570467953,0.414429532047,1.38777878078e-17,1.46367293286e-17
131,0.184080962307,0.174295302013,0.607382551297,0.392617448703,-6.93889390391e-18,-6.39679281766e-18
132,0.186828716574,0.175167785235,0.629194630154,0.370805369846,-1.90819582357e-17,1.21430643318e-17
133,0.18962919254,0.176040268456,0.651006711371,0.348993288629,-2.12503625807e-17,8.78203759713e-18
134,0.192480088742,0.176912751678,0.672818792714,0.327181207286,1.73472347598e-18,1.51788304148e-18
135,0.195379197821,0.177785234899,0.694630872421,0.305369127579,9.54097911787e-18,-7.91467585914e-18
136,0.198324404943,0.178657718121,0.716442946848,0.283557053152,2.77555756156e-17,0.0
137,0.20131368832,0.179530201342,0.738255026857,0.261744973143,-5.55111512313e-17,1.11022302463e-16
138,0.204345112923,0.180402684564,0.760067106865,0.239932893135,-1.11022302463e-16,1.38777878078e-16
139,0.207416831062,0.181275167785,0.781879186874,0.218120813126,1.11022302463e-16,5.55111512313e-17
140,0.210527079023,0.182147651007,0.803691266883,0.196308733117,0.0,5.55111512313e-17
141,0.213674174287,0.183020134228,0.825503346892,0.174496653108,-5.55111512313e-17,2.77555756156e-16
142,0.216856512641,0.18389261745,0.8473154269,0.1526845731,5.55111512313e-17,5.55111512313e-17
143,0.2200725652,0.184765100671,0.869127506909,0.130872493091,8.32667268469e-17,8.32667268469e-17
144,0.223320875411,0.185637583893,0.890939586918,0.109060413082,-1.11022302463e-16,1.38777878078e-16
145,0.226600056039,0.186510067114,0.912751666926,0.0872483330735,1.11022302463e-16,0.0
146,0.229908786176,0.187382550336,0.934563746935,0.0654362530648,1.11022302463e-16,0.0
147,0.233245808294,0.188255033557,0.956375826944,0.043624173056,-3.33066907388e-16,2.49800180541e-16
148,0.236609925351,0.189127516779,0.978187906953,0.0218120930473,0.0,2.49800180541e-16
149,0.239999997966,0.19,0.999999986961,1.30385148511e-08,-1.11022302463e-16,2.77555756156e-17
